,name,stars_y,text
1957,Hash House A Go Go,3,"The fried chicken is the star here. Had the fried chicken benedict and sauce on the side-great decision as there is a lot of sauce. A lot of carbs here with both biscuits and mashed potatoes included-portions are really large. It's rather loud and plan on a decent wait both to be seated and to get your food-it's pretty popular, packed on a Monday morning during the offseason, and they make everything fresh, to order."
1958,Hash House A Go Go,5,"Definitely one of the best places for breakfast in Vegas.  The wait was about 30 minutes, but they move people through really quickly.  My husband had their famous meatloaf breakfast and said it was amazing. Their biscuits and homemade strawberry preserves were so good.  We would definitely go here again."
1959,Hash House A Go Go,5,"This was a nice surprise to find. Almost didn't stay because the air was broken but glad that we did. (it felt like it was +80F, but were told that the hotel hasn't fixed that air it has been broke for a while.)

Food was well plated & overly portioned to where 2-3 people can easily share anything that we ordered. Great combinations and food selections and being that it's open 24x7 you can order breakfast anytime."
1960,Hash House A Go Go,5,"This place is the best breakfast chain in Las Vegas. Ate breakfast here for the first time after hearing soo much about it.. Waiter helped us on ordering and man This place will be a for sure stop everytime I come to vegas.. Food was great, customer service was great and price was decent.. Totally recommend this spot.."
1961,Hash House A Go Go,4,"It was super packed and long wait but the food was good and huge portions. The sage chicken was a famous one there I mean it was good but it wasn't super blow my mind. Also don't eat anything from anyone else plates if you eat the sage chicken n waffles cuz it tastes kind of weird, but when I tried it later it was good. The brown sugar pancakes were so good! My friend had the corned beef and the cinnamon toast they're both good."
1962,Hash House A Go Go,2,"Ordered the chicken and waffles. A big mass of mush and cheese. Nothing about this that we would ever wrap our lips around again. My son ordered the pancake..it was HUGE, fluffy and yum. Go at your own risk. LOL!"
1963,Hash House A Go Go,5,"I always recommend Hash House for a good breakfast and I'm not a huge fan of breakfast food. The BLT Bloody Mary is so yummy. I always get the mushroom, artichoke heart, sun dried tomato, spinach hash. But then I add garlic, onion, mozzarella and sausage. It's to die for!!!! Please go if you want a good breakfast!!!"
1964,Hash House A Go Go,1,Got the worst food poisoning from this place. All I had was the cheeseburger. Our server was really nice but I spent majority of my first trip to Vegas throwing up in my hotel room. Never again.
1965,Hash House A Go Go,3,"At first look, the pictures of the food that are hanging near the entrance of the restaurant look horrible but the food turned out pretty good. I had the sage fried chicken with waffles. This dish did not meet my expectations. The chicken was bland and there wasn't anything especially good about the tower of bacon waffles. HOWEVER, the Tractor Driver Combo with the brown sugar banana flapjack was delicious. The griddled french toast was also great. Also the watermelon kiwi drink is a must have."
1966,Hash House A Go Go,5,"The wait was so long but so worth it! My best friend and I came here during lunch. 

Once we got seated our server quickly took our order! We ordered the chicken and waffles and two teas (green tea and peppermint tea.) The chicken was surprisingly juicy!! Because most of the time white meat is known to be dry.

Everything was delicious!!! Will be coming back!"
1967,Hash House A Go Go,5,"Tried Hash House a Go Go based on Yelp and Frommer's Guide recommendations. The smores hot chocolate was quite tasty- if a little weird when stray chunks of soggy graham cracker ended up in the swallow. Vanilla waffles were very good, as was the Andy's sage chicken breakfast.  Portions are gigantic- two could easily share one meal. Prices very reasonable for such a large meal on the strip. Definitely recommend coming here, but as another reviewer said, iPhone map didn't work well. Find the Quad and follow signs once inside. No wait at 8:00 AM for us."
1968,Hash House A Go Go,5,"+ Some of the best service I've had, period, and the best we had in Vegas, far surpassing all of our super expensive indulgences.

+ Went 11 on a Friday morning, was told there'd be a 15 min wait, waited 10 or less.

+ Maybe the best breakfast I've had, period. Split the chicken and waffles. Still couldn't finish it all. Also tried a couple of the scrambles that friends got, and were delicious. The biscuits were wonderful, too.

+ Drinks were some of the best I've had, period, and the best we had in Vegas. We got the spiked watermelon lemonade, both juices fresh. It came in a glass that you get to keep and is actually super neat, and nice quality. The booze is something like 20 oz and strong - and that with the glass is $12.95. If you ask me, that is not bad. 

Heads up that it is in a super random spot in the middle of the Imperial Palace casino, so kinda hard to find.

I would like to give a special shout out to our waiter. I will come back and add his name if I can find my receipt. He was so attentive, helpful, friendly, everything, had great suggestions, didn't mind that we asked him to take like 50 pics, offered to put the second watermelon lemonade we ordered for the road (because they were that good) into several cups so we could all share. Truly a nice guy.

Probably the only thing I will miss in Vegas. Please open more!!!!!"
